version,S,T,runtime
multithread_atomics,512,256,0.000353
multithread_shared,512,256,0.000184
sequential,512,256,0.000323
onethreadperblock,512,256,0.000181
multithread_atomics,512,256,0.00035
multithread_shared,512,256,0.000184
sequential,2048,1,0.000275
onethreadperblock,2048,1,0.000182
multithread_atomics,2048,1,0.000333
multithread_shared,2048,1,0.000267
sequential,2048,1,0.000517
onethreadperblock,2048,1,0.000209
multithread_atomics,2048,1,0.000342
multithread_shared,2048,1,0.000262
sequential,2048,1,0.000274
onethreadperblock,2048,1,0.000179
multithread_atomics,2048,1,0.000335
multithread_shared,2048,1,0.000268
sequential,2048,1,0.00027
onethreadperblock,2048,1,0.00018
multithread_atomics,2048,1,0.000337
multithread_shared,2048,1,0.000261
sequential,2048,1,0.000267
onethreadperblock,2048,1,0.000185
multithread_atomics,2048,1,0.000333
multithread_shared,2048,1,0.000265
sequential,2048,1,0.000276
onethreadperblock,2048,1,0.000183
multithread_atomics,2048,1,0.000338
multithread_shared,2048,1,0.00026
sequential,2048,1,0.00027
onethreadperblock,2048,1,0.000183
multithread_atomics,2048,1,0.000339
multithread_shared,2048,1,0.000461
sequential,2048,1,0.000327
onethreadperblock,2048,1,0.000183
multithread_atomics,2048,1,0.00034
multithread_shared,2048,1,0.000266
sequential,2048,1,0.000274
onethreadperblock,2048,1,0.000181
multithread_atomics,2048,1,0.000338
multithread_shared,2048,1,0.000265
sequential,2048,1,0.000268
onethreadperblock,2048,1,0.000178
multithread_atomics,2048,1,0.000331
multithread_shared,2048,1,0.000266
sequential,2048,32,0.00032
onethreadperblock,2048,32,0.000184
multithread_atomics,2048,32,0.000268
multithread_shared,2048,32,0.000179
sequential,2048,32,0.000481
onethreadperblock,2048,32,0.000397
multithread_atomics,2048,32,0.000257
multithread_shared,2048,32,0.000371
sequential,2048,32,0.000326
onethreadperblock,2048,32,0.000182
multithread_atomics,2048,32,0.000267
multithread_shared,2048,32,0.000175
sequential,2048,32,0.000277
onethreadperblock,2048,32,0.000181
multithread_atomics,2048,32,0.000266
multithread_shared,2048,32,0.000176
sequential,2048,32,0.000268
onethreadperblock,2048,32,0.000184
multithread_atomics,2048,32,0.000277
multithread_shared,2048,32,0.000171
sequential,2048,32,0.000323
onethreadperblock,2048,32,0.000182
multithread_atomics,2048,32,0.000267
multithread_shared,2048,32,0.000176
sequential,2048,32,0.00032
onethreadperblock,2048,32,0.00018
multithread_atomics,2048,32,0.000265
multithread_shared,2048,32,0.000176
sequential,2048,32,0.000318
onethreadperblock,2048,32,0.000193
multithread_atomics,2048,32,0.000268
multithread_shared,2048,32,0.000172
sequential,2048,32,0.000271
onethreadperblock,2048,32,0.000182
multithread_atomics,2048,32,0.000256
multithread_shared,2048,32,0.000174
sequential,2048,32,0.000488
onethreadperblock,2048,32,0.000183
multithread_atomics,2048,32,0.000269
multithread_shared,2048,32,0.000176
sequential,2048,64,0.000319
onethreadperblock,2048,64,0.000182
multithread_atomics,2048,64,0.000285
multithread_shared,2048,64,0.000173
sequential,2048,64,0.000303
onethreadperblock,2048,64,0.000183
multithread_atomics,2048,64,0.000262
multithread_shared,2048,64,0.000182
sequential,2048,64,0.000276
onethreadperblock,2048,64,0.000192
multithread_atomics,2048,64,0.000265
multithread_shared,2048,64,0.000176
sequential,2048,64,0.000269
onethreadperblock,2048,64,0.000184
multithread_atomics,2048,64,0.000272
multithread_shared,2048,64,0.000202
sequential,2048,64,0.000404
onethreadperblock,2048,64,0.000182
multithread_atomics,2048,64,0.000266
multithread_shared,2048,64,0.001638
sequential,2048,64,0.000279
onethreadperblock,2048,64,0.00018
multithread_atomics,2048,64,0.000261
multithread_shared,2048,64,0.000178
sequential,2048,64,0.000283
onethreadperblock,2048,64,0.000181
multithread_atomics,2048,64,0.000259
multithread_shared,2048,64,0.000184
sequential,2048,64,0.000277
onethreadperblock,2048,64,0.000182
multithread_atomics,2048,64,0.000291
multithread_shared,2048,64,0.000175
sequential,2048,64,0.00028
onethreadperblock,2048,64,0.000182
multithread_atomics,2048,64,0.000277
multithread_shared,2048,64,0.000166
sequential,2048,64,0.000267
onethreadperblock,2048,64,0.000178
multithread_atomics,2048,64,0.000267
multithread_shared,2048,64,0.00018
sequential,2048,128,0.000274
onethreadperblock,2048,128,0.000182
multithread_atomics,2048,128,0.000279
multithread_shared,2048,128,0.000175
sequential,2048,128,0.00074
onethreadperblock,2048,128,0.000191
multithread_atomics,2048,128,0.000283
multithread_shared,2048,128,0.000177
sequential,2048,128,0.000277
onethreadperblock,2048,128,0.000176
multithread_atomics,2048,128,0.000264
multithread_shared,2048,128,0.000171
sequential,2048,128,0.000311
onethreadperblock,2048,128,0.001606
multithread_atomics,2048,128,0.000274
multithread_shared,2048,128,0.000186
sequential,2048,128,0.000268
onethreadperblock,2048,128,0.000181
multithread_atomics,2048,128,0.000265
multithread_shared,2048,128,0.000182
sequential,2048,128,0.00033
onethreadperblock,2048,128,0.000179
multithread_atomics,2048,128,0.000266
multithread_shared,2048,128,0.000169
sequential,2048,128,0.00027
onethreadperblock,2048,128,0.001447
multithread_atomics,2048,128,0.000261
multithread_shared,2048,128,0.000173
sequential,2048,128,0.000269
onethreadperblock,2048,128,0.000195
multithread_atomics,2048,128,0.000271
multithread_shared,2048,128,0.000168
sequential,2048,128,0.000278
onethreadperblock,2048,128,0.000189
multithread_atomics,2048,128,0.000264
multithread_shared,2048,128,0.000183
sequential,2048,128,0.000469
onethreadperblock,2048,128,0.000187
multithread_atomics,2048,128,0.000265
multithread_shared,2048,128,0.000172
sequential,2048,256,0.000469
onethreadperblock,2048,256,0.000185
multithread_atomics,2048,256,0.000351
multithread_shared,2048,256,0.000175
sequential,2048,256,0.000278
onethreadperblock,2048,256,0.000181
multithread_atomics,2048,256,0.000347
multithread_shared,2048,256,0.000185
sequential,2048,256,0.000278
onethreadperblock,2048,256,0.000177
multithread_atomics,2048,256,0.000345
multithread_shared,2048,256,0.000187
sequential,2048,256,0.000348
onethreadperblock,2048,256,0.000183
multithread_atomics,2048,256,0.000348
multithread_shared,2048,256,0.001935
sequential,2048,256,0.000271
onethreadperblock,2048,256,0.000196
multithread_atomics,2048,256,0.000339
multithread_shared,2048,256,0.000183
sequential,2048,256,0.000271
onethreadperblock,2048,256,0.000183
multithread_atomics,2048,256,0.000339
multithread_shared,2048,256,0.000183
sequential,2048,256,0.000269
onethreadperblock,2048,256,0.000181
multithread_atomics,2048,256,0.00034
multithread_shared,2048,256,0.001152
sequential,2048,256,0.00027
onethreadperblock,2048,256,0.000185
multithread_atomics,2048,256,0.000355
multithread_shared,2048,256,0.000186
sequential,2048,256,0.000329
onethreadperblock,2048,256,0.00018
multithread_atomics,2048,256,0.000337
multithread_shared,2048,256,0.000182
sequential,2048,256,0.000275
onethreadperblock,2048,256,0.000181
multithread_atomics,2048,256,0.000341
multithread_shared,2048,256,0.000184
sequential,32768,1,0.000405
onethreadperblock,32768,1,0.000174
multithread_atomics,32768,1,0.00035
multithread_shared,32768,1,0.000333
sequential,32768,1,0.000408
onethreadperblock,32768,1,0.000181
multithread_atomics,32768,1,0.000355
multithread_shared,32768,1,0.000337
sequential,32768,1,0.000418
onethreadperblock,32768,1,0.000404
multithread_atomics,32768,1,0.000346
multithread_shared,32768,1,0.000336
sequential,32768,1,0.000407
onethreadperblock,32768,1,0.000318
multithread_atomics,32768,1,0.000345
multithread_shared,32768,1,0.000338
sequential,32768,1,0.000407
onethreadperblock,32768,1,0.000181
multithread_atomics,32768,1,0.000369
multithread_shared,32768,1,0.00028
sequential,32768,1,0.000407
onethreadperblock,32768,1,0.000186
multithread_atomics,32768,1,0.000344
multithread_shared,32768,1,0.000297
sequential,32768,1,0.0004
onethreadperblock,32768,1,0.000181
multithread_atomics,32768,1,0.000345
multithread_shared,32768,1,0.000317
sequential,32768,1,0.000418
onethreadperblock,32768,1,0.000177
multithread_atomics,32768,1,0.00034
multithread_shared,32768,1,0.000272
sequential,32768,1,0.00041
onethreadperblock,32768,1,0.000178
multithread_atomics,32768,1,0.000345
multithread_shared,32768,1,0.000334
sequential,32768,1,0.000829
onethreadperblock,32768,1,0.000174
multithread_atomics,32768,1,0.000355
multithread_shared,32768,1,0.0003
sequential,32768,32,0.000422
onethreadperblock,32768,32,0.000177
multithread_atomics,32768,32,0.000269
multithread_shared,32768,32,0.000192
sequential,32768,32,0.000416
onethreadperblock,32768,32,0.000181
multithread_atomics,32768,32,0.000256
multithread_shared,32768,32,0.000167
sequential,32768,32,0.000598
onethreadperblock,32768,32,0.000177
multithread_atomics,32768,32,0.000259
multithread_shared,32768,32,0.000174
sequential,32768,32,0.000652
onethreadperblock,32768,32,0.000181
multithread_atomics,32768,32,0.000255
multithread_shared,32768,32,0.000174
sequential,32768,32,0.00041
onethreadperblock,32768,32,0.000174
multithread_atomics,32768,32,0.000281
multithread_shared,32768,32,0.000302
sequential,32768,32,0.000415
onethreadperblock,32768,32,0.00018
multithread_atomics,32768,32,0.002911
multithread_shared,32768,32,0.000169
sequential,32768,32,0.000825
onethreadperblock,32768,32,0.000174
multithread_atomics,32768,32,0.000264
multithread_shared,32768,32,0.000173
sequential,32768,32,0.000405
onethreadperblock,32768,32,0.000178
multithread_atomics,32768,32,0.000261
multithread_shared,32768,32,0.000908
sequential,32768,32,0.000719
onethreadperblock,32768,32,0.000179
multithread_atomics,32768,32,0.000333
multithread_shared,32768,32,0.000176
sequential,32768,32,0.000407
onethreadperblock,32768,32,0.000179
multithread_atomics,32768,32,0.000341
multithread_shared,32768,32,0.000177
sequential,32768,64,0.000407
onethreadperblock,32768,64,0.000177
multithread_atomics,32768,64,0.000339
multithread_shared,32768,64,0.00017
sequential,32768,64,0.000403
onethreadperblock,32768,64,0.000188
multithread_atomics,32768,64,0.000337
multithread_shared,32768,64,0.000172
sequential,32768,64,0.000407
onethreadperblock,32768,64,0.000175
multithread_atomics,32768,64,0.000336
multithread_shared,32768,64,0.000185
sequential,32768,64,0.000409
onethreadperblock,32768,64,0.000183
multithread_atomics,32768,64,0.000339
multithread_shared,32768,64,0.000175
sequential,32768,64,0.000405
onethreadperblock,32768,64,0.000179
multithread_atomics,32768,64,0.000349
multithread_shared,32768,64,0.000178
sequential,32768,64,0.000618
onethreadperblock,32768,64,0.000204
multithread_atomics,32768,64,0.000339
multithread_shared,32768,64,0.000178
sequential,32768,64,0.000624
onethreadperblock,32768,64,0.00018
multithread_atomics,32768,64,0.000346
multithread_shared,32768,64,0.00018
sequential,32768,64,0.000446
onethreadperblock,32768,64,0.000195
multithread_atomics,32768,64,0.00034
multithread_shared,32768,64,0.000179
sequential,32768,64,0.000412
onethreadperblock,32768,64,0.000193
multithread_atomics,32768,64,0.000468
multithread_shared,32768,64,0.000183
sequential,32768,64,0.000408
onethreadperblock,32768,64,0.00018
multithread_atomics,32768,64,0.00034
multithread_shared,32768,64,0.000171
sequential,32768,128,0.000407
onethreadperblock,32768,128,0.000181
multithread_atomics,32768,128,0.000341
multithread_shared,32768,128,0.000193
sequential,32768,128,0.000522
onethreadperblock,32768,128,0.000184
multithread_atomics,32768,128,0.000344
multithread_shared,32768,128,0.000185
sequential,32768,128,0.000415
onethreadperblock,32768,128,0.000177
multithread_atomics,32768,128,0.000339
multithread_shared,32768,128,0.000176
sequential,32768,128,0.000412
onethreadperblock,32768,128,0.000189
multithread_atomics,32768,128,0.000336
multithread_shared,32768,128,0.000182
sequential,32768,128,0.000426
onethreadperblock,32768,128,0.000175
multithread_atomics,32768,128,0.000348
multithread_shared,32768,128,0.000167
sequential,32768,128,0.000819
onethreadperblock,32768,128,0.000181
multithread_atomics,32768,128,0.000337
multithread_shared,32768,128,0.000169
sequential,32768,128,0.000618
onethreadperblock,32768,128,0.000191
multithread_atomics,32768,128,0.000332
multithread_shared,32768,128,0.000173
sequential,32768,128,0.000487
onethreadperblock,32768,128,0.000179
multithread_atomics,32768,128,0.000334
multithread_shared,32768,128,0.000174
sequential,32768,128,0.000838
onethreadperblock,32768,128,0.000179
multithread_atomics,32768,128,0.000326
multithread_shared,32768,128,0.000186
sequential,32768,128,0.000412
onethreadperblock,32768,128,0.000173
multithread_atomics,32768,128,0.000319
multithread_shared,32768,128,0.00018
sequential,32768,256,0.00053
onethreadperblock,32768,256,0.000179
multithread_atomics,32768,256,0.00034
multithread_shared,32768,256,0.00018
sequential,32768,256,0.000409
onethreadperblock,32768,256,0.000179
multithread_atomics,32768,256,0.000344
multithread_shared,32768,256,0.000185
sequential,32768,256,0.00041
onethreadperblock,32768,256,0.00018
multithread_atomics,32768,256,0.000399
multithread_shared,32768,256,0.000663
sequential,32768,256,0.000449
onethreadperblock,32768,256,0.000185
multithread_atomics,32768,256,0.000423
multithread_shared,32768,256,0.000185
sequential,32768,256,0.00044
onethreadperblock,32768,256,0.000181
multithread_atomics,32768,256,0.000404
multithread_shared,32768,256,0.00018
sequential,32768,256,0.000409
onethreadperblock,32768,256,0.000181
multithread_atomics,32768,256,0.000422
multithread_shared,32768,256,0.000186
sequential,32768,256,0.000503
onethreadperblock,32768,256,0.000183
multithread_atomics,32768,256,0.000422
multithread_shared,32768,256,0.000192
sequential,32768,256,0.000412
onethreadperblock,32768,256,0.002786
multithread_atomics,32768,256,0.000424
multithread_shared,32768,256,0.000182
sequential,32768,256,0.000407
onethreadperblock,32768,256,0.000185
multithread_atomics,32768,256,0.000417
multithread_shared,32768,256,0.000188
sequential,32768,256,0.000875
onethreadperblock,32768,256,0.000181
multithread_atomics,32768,256,0.001073
multithread_shared,32768,256,0.000185
sequential,131072,1,0.001427
onethreadperblock,131072,1,0.000278
multithread_atomics,131072,1,0.000605
multithread_shared,131072,1,0.000525
sequential,131072,1,0.000741
onethreadperblock,131072,1,0.00028
multithread_atomics,131072,1,0.000636
multithread_shared,131072,1,0.000727
sequential,131072,1,0.00142
onethreadperblock,131072,1,0.000275
multithread_atomics,131072,1,0.000627
multithread_shared,131072,1,0.000527
sequential,131072,1,0.000703
onethreadperblock,131072,1,0.000284
multithread_atomics,131072,1,0.000611
multithread_shared,131072,1,0.00053
sequential,131072,1,0.000705
onethreadperblock,131072,1,0.000275
multithread_atomics,131072,1,0.000601
multithread_shared,131072,1,0.00061
sequential,131072,1,0.00073
onethreadperblock,131072,1,0.000275
multithread_atomics,131072,1,0.000614
multithread_shared,131072,1,0.000521
sequential,131072,1,0.001347
onethreadperblock,131072,1,0.000277
multithread_atomics,131072,1,0.001532
multithread_shared,131072,1,0.001125
sequential,131072,1,0.000751
onethreadperblock,131072,1,0.000283
multithread_atomics,131072,1,0.000836
multithread_shared,131072,1,0.000538
sequential,131072,1,0.000707
onethreadperblock,131072,1,0.000275
multithread_atomics,131072,1,0.000602
multithread_shared,131072,1,0.000552
sequential,131072,1,0.000707
onethreadperblock,131072,1,0.000281
multithread_atomics,131072,1,0.000788
multithread_shared,131072,1,0.001487
sequential,131072,32,0.00069
onethreadperblock,131072,32,0.000273
multithread_atomics,131072,32,0.000517
multithread_shared,131072,32,0.000194
sequential,131072,32,0.000688
onethreadperblock,131072,32,0.000278
multithread_atomics,131072,32,0.000528
multithread_shared,131072,32,0.000196
sequential,131072,32,0.000694
onethreadperblock,131072,32,0.000283
multithread_atomics,131072,32,0.000513
multithread_shared,131072,32,0.000187
sequential,131072,32,0.000713
onethreadperblock,131072,32,0.000285
multithread_atomics,131072,32,0.000514
multithread_shared,131072,32,0.000194
sequential,131072,32,0.000698
onethreadperblock,131072,32,0.000273
multithread_atomics,131072,32,0.000511
multithread_shared,131072,32,0.000199
sequential,131072,32,0.000707
